1	834000000	51.027775	13.7219305	195.0	0.0	0.0	4.0
2	1834000000	51.027775	13.7219305	195.0	0.0	0.0	4.0
3	2834000000	51.027775	13.7219305	195.0	0.0	0.0	3.0
4	3834000000	51.027775	13.7219305	195.0	0.0	0.0	3.0
5	4834000000	51.027775	13.7219305	195.0	0.0	0.0	3.0
6	5834000000	51.027775	13.7219305	195.0	0.0	0.0	3.0
7	6834000000	51.027775	13.7219305	195.0	0.0	0.0	3.0
8	7834000000	51.027775	13.7219305	195.0	0.0	0.0	3.0
9	8834000000	51.02777	13.72193	195.0	3.5	186.3	3.0
10	9834000000	51.02772	13.721933	194.0	5.75	182.0	3.0
11	10834000000	51.027645	13.7219515	194.0	8.25	172.6	3.0
12	11834000000	51.027573	13.721971	194.0	9.25	171.3	3.0
13	12834000000	51.02747	13.721993	193.0	11.0	170.4	3.0
14	13834000000	51.027363	13.722023	191.0	13.25	171.8	3.0
15	14834000000	51.027233	13.7220545	192.0	13.75	171.5	3.0
16	15834000000	51.027107	13.722083	193.0	13.5	172.3	3.0
17	16834000000	51.02698	13.722107	193.0	14.0	172.0	3.0
18	17834000000	51.026855	13.722131	193.0	14.25	171.8	3.0
19	18834000000	51.026726	13.722159	193.0	14.25	172.4	3.0
20	19834000000	51.026608	13.722189	194.0	13.0	170.0	3.0
21	20834000000	51.026485	13.72222	194.0	12.5	170.6	3.0
22	21834000000	51.026394	13.722242	194.0	11.25	170.8	3.0
23	22834000000	51.0263	13.722248	194.0	10.0	170.8	3.0
24	23834000000	51.02623	13.7222395	195.0	6.25	176.6	3.0
25	24834000000	51.026173	13.722245	195.0	6.25	176.6	4.0
26	25834000000	51.026173	13.722252	196.0	2.5	181.2	3.0
27	26834000000	51.026165	13.722249	196.0	1.0	181.2	3.0
28	27834000000	51.026154	13.722258	197.0	2.25	158.1	3.0
29	28834000000	51.02613	13.722294	197.0	4.25	130.8	3.0
30	29834000000	51.026108	13.7223625	197.0	6.25	111.7	3.0
31	30834000000	51.026085	13.722471	199.0	8.0	107.1	3.0
32	31834000000	51.02607	13.72258	199.0	8.0	103.5	3.0
33	32834000000	51.026043	13.722704	199.0	9.5	104.0	3.0
34	33834000000	51.026016	13.72286	199.0	11.75	105.8	3.0
35	34834000000	51.025986	13.723034	199.0	12.75	105.9	3.0
36	35834000000	51.025948	13.723207	198.0	13.0	106.1	3.0
37	36834000000	51.025913	13.723399	199.0	14.0	105.9	3.0
38	37834000000	51.025875	13.723597	199.0	15.0	105.6	3.0
39	38834000000	51.025837	13.723811	200.0	16.0	105.9	4.0
40	39834000000	51.02579	13.72404	199.0	15.5	105.7	4.0
41	40834000000	51.025753	13.724262	198.0	15.25	105.9	4.0
42	41834000000	51.02571	13.724446	197.0	14.5	105.9	4.0
43	42834000000	51.025677	13.724638	196.0	14.75	105.3	4.0
44	43834000000	51.025646	13.724844	196.0	14.5	106.0	4.0
